,profit,cumulative_profit
2023-12-01,1.0077029914475346,2.4709826167704256
2023-12-02,1.067445351757847,2.6376389085460326
2023-12-03,1.0035051622692157,2.6468842609280836
2023-12-04,1.0377702325933325,2.7468576951109682
2023-12-05,0.9946072583845695,2.7320446013068778
2023-12-06,0.9924324422042794,2.7113696958860016
2023-12-07,1.0631035545492886,2.882466761393632
2023-12-08,1.0003,2.88333150142205
2023-12-09,1.0003,2.8841965008724766
2023-12-10,1.0268873907210105,2.9617450191076062
2023-12-11,0.9275853917359936,2.747271413771057
2023-12-12,0.9834683963621726,2.70185461167306
2023-12-13,1.0003,2.702665168056562
2023-12-14,1.0003,2.703475967606979
2023-12-15,0.9402464907632428,2.5419337914052242
2023-12-16,1.009586517037401,2.5663020830044756
2023-12-17,1.0003,2.567071973629377
2023-12-18,1.0378643353881234,2.6642724478043314
2023-12-19,1.0003,2.6650717295386728
2023-12-20,1.0003,2.6658712510575344
2023-12-21,1.190776228385638,3.1744561136959932
2023-12-22,1.0003,3.175408450530102
2023-12-23,1.0003,3.176361073065261
2023-12-24,1.0441726080935652,3.3166692259094286
2023-12-25,1.0003,3.317664226677201
2023-12-26,0.9305640950159558,3.0872992086646804
2023-12-27,0.9624908488182935,2.971497235903714
2023-12-28,0.9630251587552661,2.8616265973470085
2023-12-29,1.0317722313942885,2.952546859761968
2023-12-30,0.991231407204397,2.926657178638779
2023-12-31,0.9896050964588236,2.8962348595687373
2024-01-01,1.0003,2.8971037300266076
2024-01-02,0.9765624908516382,2.829202834850356
2024-01-03,1.0003,2.830051595700811
2024-01-04,1.0003,2.830900611179521
2024-01-05,0.944717439217202,2.674401176071929
2024-01-06,1.0003,2.6752034964247504
2024-01-07,0.9511614096168052,2.5445503286711713
2024-01-08,1.0843189241879463,2.7591040749268094
2024-01-09,0.9868654817392483,2.722864572071369
2024-01-10,1.0003,2.7236814314429902
2024-01-11,0.9969431317149205,2.7153554960565525
2024-01-12,0.9638371912992633,2.6171606146981654
2024-01-13,1.0037182862862628,2.626891967120745
2024-01-14,0.9589750578223236,2.5191238760626136
2024-01-15,1.022629528176593,2.5761304607963003
2024-01-16,1.0337634893150656,2.663109614083611
2024-01-17,1.0003,2.663908546967836
2024-01-18,0.9633621608965985,2.5663086942378524
2024-01-19,0.9908276308231496,2.542769563472542
2024-01-20,1.0235655765621507,2.602691394300461
2024-01-21,1.0003,2.603472201718751
2024-01-22,0.9388187963774719,2.4441886388198046
2024-01-23,1.0057507796776994,2.4582446291723934
2024-01-24,1.0003,2.458982102561145
2024-01-25,0.9791679867691981,2.4077565548662863
2024-01-26,1.0003,2.408478881832746
2024-01-27,0.987137822650528,2.377500599312155
2024-01-28,1.0186456275248874,2.421830589927126
2024-01-29,1.0003,2.422557139104104
2024-01-30,0.9911365976018212,2.4010850403476436
2024-01-31,1.0003,2.401805365859748
2024-02-01,1.0003,2.4025259074695056
2024-02-02,1.0353772608416558,2.48752069317689
2024-02-03,1.0003,2.488266949384843
2024-02-04,1.0003,2.4890134294696584
2024-02-05,1.0176718148123836,2.532998813860782
2024-02-06,1.0014377326692878,2.536640589006737
2024-02-07,1.0310564642500242,2.615419676774385
2024-02-08,0.9669838940791186,2.5290687036984445
2024-02-09,1.0105148102317694,2.5556613811809408
2024-02-10,1.0301625370114247,2.6327466121794796
2024-02-11,1.009240631640318,2.657074853824925
2024-02-12,1.019009485981353,2.7075844810101155
2024-02-13,0.9763660738495826,2.6435936293399065
2024-02-14,1.02555341590572,2.711146476836141
2024-02-15,1.0101084154368487,2.7385518717341495
2024-02-16,1.0053692307050828,2.7532557885313262
2024-02-17,1.0003,2.7540817652678857
2024-02-18,0.9971463512981452,2.746222583413627
2024-02-19,1.0003,2.7470464501886513
2024-02-20,1.02350556928251,2.811617340845834
2024-02-21,0.9620119425831599,2.704809459867599
2024-02-22,0.9777122462189409,2.6445253326013907
2024-02-23,0.9900549919807925,2.6182255069616724
2024-02-24,1.0010816884795541,2.6210576113294275
2024-02-25,1.0003,2.6218439286128263
2024-02-26,1.0003,2.62263048179141
2024-02-27,1.0254061951169275,2.689261543531404
2024-02-28,0.9986860362883841,2.6857279514521597
2024-02-29,0.9956173304041458,2.6739572932165947
2024-03-01,1.0278543048525015,2.7484385148244197
2024-03-02,1.0003,2.749263046378867
2024-03-03,1.0003569782724786,2.7502444735517524
2024-03-04,1.0003,2.751069546893818
2024-03-05,1.0003,2.751894867757886
2024-03-06,1.0488358927548824,2.8862861103924216
2024-03-07,1.0003,2.887151996225539
2024-03-08,1.0003,2.8880181418244066
2024-03-09,1.0029227989643463,2.8964592382583443
2024-03-10,0.9912152559701151,2.871014585257249
2024-03-11,1.0003,2.8718758896328263
2024-03-12,0.9910733473598833,2.846239651140548
2024-03-13,1.0003,2.84709352303589
2024-03-14,1.0003,2.8479476510928006
2024-03-15,1.0355725128604796,2.949256305537272
2024-03-16,0.9640641936469037,2.8432724020558364
2024-03-17,1.060466807115612,3.0151960059680896
2024-03-18,0.9820387783045654,2.9610394020497077
2024-03-19,0.8923292354480878,2.642222025762679
2024-03-20,1.0759907892363239,2.8430065628379833
2024-03-21,0.9919170276673053,2.8200266194488943
2024-03-22,0.9720200599077541,2.7411224435781754
2024-03-23,1.0003,2.7419447803112487
2024-03-24,1.035355788811928,2.8388884008979014
2024-03-25,1.040525849283125,2.9539367643643017
2024-03-26,0.9951687622923318,2.9396655936822373
2024-03-27,0.9737260211905043,2.8624288821668267
2024-03-28,1.0003,2.8632876108314766
2024-03-29,1.0003,2.864146597114726
2024-03-30,1.0057757370980662,2.8806891548699816
2024-03-31,1.0242056122570309,2.9504179995857984
2024-04-01,0.9485212728394652,2.7985342363755903
2024-04-02,0.9649125403141994,2.700340779177429
2024-04-03,0.9227971623404798,2.4918668083772118
2024-04-04,1.021717357606591,2.545983570962734
2024-04-05,0.9624194149431384,2.450304018820797
2024-04-06,1.0273465753782227,2.517311442371042
2024-04-07,1.0003,2.518066635803753
2024-04-08,1.0178786146500085,2.5630861788483315
2024-04-09,1.0003,2.563855104701986
2024-04-10,1.0003,2.5646242612333965
2024-04-11,1.0003,2.5653936485117663
2024-04-12,1.0003,2.5661632666063197
2024-04-13,0.9335530538648025,2.395649554256007
2024-04-14,1.0503716150546154,2.5163222914087515
2024-04-15,0.9771717644161351,2.4588790933355416
2024-04-16,1.0003,2.459616757063542
2024-04-17,0.9599705108998233,2.361159554896055
2024-04-18,1.0365144993322595,2.447376113886665
2024-04-19,1.0003,2.448110326720831
2024-04-20,1.0003,2.448844759818847
2024-04-21,0.985749184330396,2.413946724543193
2024-04-22,1.0003,2.414670908560556
2024-04-23,0.9935275599128796,2.399042095774785
2024-04-24,1.0003,2.3997618084035173
2024-04-25,1.0003,2.400481736946038
2024-04-26,1.0003,2.401201881467122
2024-04-27,0.9897471755444233,2.376582780094039
2024-04-28,1.0003,2.3772957549280673
2024-04-29,1.0003,2.3780089436545455
2024-04-30,1.0003,2.378722346337642
2024-05-01,0.9611367107993019,2.286277371863759
2024-05-02,1.0003,2.2869632550753183
2024-05-03,1.0003,2.287649344051841
2024-05-04,1.0003,2.2883356388550564
2024-05-05,1.0003,2.289022139546713
2024-05-06,1.0003,2.289708846188577
2024-05-07,1.0003,2.2903957588424335
2024-05-08,1.0003,2.291082877570086
2024-05-09,1.0003,2.2917702024333573
2024-05-10,1.0003,2.292457733494087
2024-05-11,1.0003,2.2931454708141352
2024-05-12,1.0003,2.2938334144553796
2024-05-13,1.0003,2.2945215644797163
2024-05-14,0.9720098763086346,2.2302976220774235
2024-05-15,1.0571259037895002,2.3577053894581694
2024-05-16,1.0003,2.358412701075007
2024-05-17,1.0003,2.3591202248853294
2024-05-18,1.0017905277724726,2.363344295166588
2024-05-19,0.9803803824201605,2.3169763838859243
2024-05-20,1.0354457705683402,2.399103397201407
2024-05-21,0.9928949705504415,2.382057696911755
2024-05-22,0.9766963420178141,2.32654703904909
2024-05-23,0.9950394710471603,2.3150061351017435
2024-05-24,1.0020047541460404,2.3196471532491976
2024-05-25,1.0063419909949125,2.3343583346064785
2024-05-26,1.0003,2.33505864210686
2024-05-27,1.0406807241042224,2.4300505184935894
2024-05-28,1.0003,2.4307795336491376
2024-05-29,1.0003,2.431508767509232
2024-05-30,0.998908220809458,2.428854096835245
2024-05-31,0.9978746338622267,2.4236918925842397
2024-06-01,1.0031207151550336,2.4312555446045594
2024-06-02,0.989188206443337,2.4049693115728026
2024-06-03,1.0003678189861687,2.405853904946752
2024-06-04,1.0170471349587507,2.446866821155417
2024-06-05,1.0135604907426874,2.480047536032284
2024-06-06,1.0003,2.4807915502930933
2024-06-07,1.0003,2.481535787758181
2024-06-08,0.9721357670634,2.412389696527578
2024-06-09,1.0003,2.413113413436536
2024-06-10,1.0003,2.413837347460567
2024-06-11,1.0003,2.414561498664805
2024-06-12,1.0385166628355194,2.5075623498045037
2024-06-13,1.0003,2.508314618509445
2024-06-14,1.0035473207833547,2.5172124150868758
2024-06-15,1.0246463215774253,2.5792524417477942
2024-06-16,1.0003,2.5800262174803184
2024-06-17,1.0003,2.580800225345562
2024-06-18,1.0003,2.5815744654131656
2024-06-19,1.0003,2.5823489377527893
2024-06-20,1.0003,2.583123642434115
2024-06-21,1.0003,2.583898579526845
2024-06-22,1.0003,2.5846737491007032
2024-06-23,1.0003,2.585449151225433
2024-06-24,1.0003,2.5862247859708005
2024-06-25,1.0003,2.5870006534065917
2024-06-26,1.0003,2.5877767536026135
2024-06-27,1.0003,2.588553086628694
2024-06-28,1.0003,2.5893296525546825
2024-06-29,1.0003,2.590106451450449
2024-06-30,1.0003,2.590883483385884
2024-07-01,1.0003,2.5916607484308996
2024-07-02,1.0003,2.5924382466554285
2024-07-03,0.9638966824793574,2.49884262548377
2024-07-04,1.0003,2.499592278271415
2024-07-05,0.9750690724904859,2.4372751243784894
2024-07-06,1.0003,2.4380063069158027
2024-07-07,0.9550050218515609,2.3283082664103696
2024-07-08,1.0303326144038274,2.3989319432686393
2024-07-09,1.0149826712747203,2.4348743519850595
2024-07-10,1.0003,2.435604814290655
2024-07-11,1.0003,2.436335495734942
2024-07-12,1.011022197258544,2.4631892661569252
2024-07-13,1.0003,2.4639282229367723
2024-07-14,1.0003,2.4646674014036534
2024-07-15,1.0003,2.4654068016240744
2024-07-16,1.0003,2.4661464236645614
2024-07-17,0.9831770227642569,2.424658498519243
2024-07-18,1.0003,2.425385896068799
2024-07-19,1.0003,2.42611351183762
2024-07-20,1.0003,2.426841345891171
2024-07-21,1.0048811802182516,2.43868719586157
2024-07-22,1.0003,2.4394188020203282
2024-07-23,1.0003,2.4401506276609344
2024-07-24,1.0003,2.4408826728492325
2024-07-25,1.0003,2.4416149376510874
2024-07-26,1.0003,2.4423474221323827
2024-07-27,0.9913661088807824,2.42126046041439
2024-07-28,1.0003,2.421986838552514
2024-07-29,1.0150043213096127,2.4583271072858093
2024-07-30,0.9873615961742543,2.4272577765681542
2024-07-31,0.9855457760899512,2.392173649178231
2024-08-01,1.0003,2.3928913012729844
2024-08-02,0.9326629733933487,2.231761116052341
2024-08-03,1.0003,2.232430644387157
2024-08-04,0.9253589106631533,2.065799589221141
2024-08-05,0.8999186418358388,1.859051560636923
2024-08-06,1.0003,1.859609276105114
2024-08-07,1.0003,1.8601671588879454
2024-08-08,1.0003,1.8607252090356117
2024-08-09,1.0003,1.8612834265983222
2024-08-10,1.0003,1.8618418116263016
2024-08-11,1.0003,1.8624003641697895
2024-08-12,1.0669416610686824,1.9870725381222343
2024-08-13,0.9924268378878023,1.9720241156623384
2024-08-14,1.0003,1.972615722897037
2024-08-15,1.0003,1.973207507613906
2024-08-16,1.0003,1.97379946986619
2024-08-17,1.0003,1.9743916097071499
2024-08-18,1.0003,1.974983927190062
2024-08-19,1.0003,1.9755764223682188
2024-08-20,0.9756571845515541,1.9274853301142083
2024-08-21,1.0226522170882857,1.9711471462464414
2024-08-22,1.0003,1.9717384903903152
2024-08-23,1.0539594119736428,2.078132339897575
2024-08-24,1.0003,2.078755779599544
2024-08-25,0.9927989444047405,2.063786543661681
2024-08-26,1.0003,2.0644056796247794
2024-08-27,0.9168800921564757,1.8928124697827196
2024-08-28,1.0003,1.8933803135236542
2024-08-29,1.0003,1.8939483276177111
2024-08-30,0.998849163910823,1.8917687035312523
2024-08-31,0.9950649140013564,1.8824326622897831
2024-09-01,0.9873213577894875,1.8585659720792285
2024-09-02,0.9902740939762811,1.840489734095904
2024-09-03,0.9753620892267817,1.795143912248225
2024-09-04,1.01563362633499,1.823208521389846
2024-09-05,1.0003,1.8237554839462629
2024-09-06,1.0003,1.8243026105914466
2024-09-07,1.0328992292487928,1.8843207603964658
2024-09-08,1.0003,1.8848860566245846
2024-09-09,1.008595902392443,1.9010883531882061
2024-09-10,1.0003,1.9016586796941626
2024-09-11,1.0018878567899914,1.9052487389448691
2024-09-12,0.9945974366772585,1.8949555119871462
2024-09-13,0.9808980505749598,1.8587581676344667
2024-09-14,0.9896023434661289,1.8394314386278758
2024-09-15,1.0003,1.839983268059464
2024-09-16,0.9997401629108079,1.8395051721629294
2024-09-17,1.0003,1.8400570237145781
2024-09-18,1.0003,1.8406090408216924
2024-09-19,1.0209128402397156,1.8791014036361726
2024-09-20,1.0197712654023494,1.9162536162053907
2024-09-21,1.0033315217112428,1.9226376567320265
2024-09-22,1.0003,1.923214448029046
2024-09-23,1.0003,1.9237914123634547
2024-09-24,1.0003,1.9243685497871637
2024-09-25,0.9717548275359367,1.8700144282140059
2024-09-26,1.0003,1.87057543254247
2024-09-27,1.0139728624482447,1.8967127257604517
2024-09-28,1.020693442398815,1.935962241298075
2024-09-29,1.0003,1.9365430299704645
2024-09-30,0.9620887918528177,1.863126344075279
2024-10-01,0.9407927573873898,1.7528157706036684
2024-10-02,0.9662445369627625,1.6936486626479692
2024-10-03,1.0036308985315086,1.6997981290900692
2024-10-04,1.0392650335591382,1.766540759672551
2024-10-05,1.0003,1.767070721900453
2024-10-06,1.0261411744453908,1.8132640258989952
2024-10-07,1.0003,1.8138080051067649
2024-10-08,0.980225681142373,1.7779411872672672
2024-10-09,1.0003,1.7784745696234474
2024-10-10,0.9949253896485997,1.769449504162734
2024-10-11,1.0196311381523608,1.804185811832579
2024-10-12,1.011985120314739,1.8258091958575375
2024-10-13,1.0003,1.8263569386162948
2024-10-14,1.0003,1.8269048456978796
2024-10-15,0.9853028624407094,1.8000545738729232
2024-10-16,0.9942094119562368,1.7896311993793335
2024-10-17,1.0003,1.7901680887391471
2024-10-18,1.0148278388244432,1.8167124126276326
2024-10-19,0.9991779738557093,1.8152190275277953
2024-10-20,0.9924584373442003,1.8015294394976946
