,Value
0,0.43000000000000005
1,0.43000000000000005
2,0.5200000000000001
3,0.5100000000000001
4,0.5100000000000001
5,0.4900000000000001
6,0.4900000000000001
7,0.4900000000000001
8,0.5200000000000001
9,0.5400000000000001
10,0.5300000000000001
11,0.5300000000000001
12,0.5300000000000001
13,0.5300000000000001
14,0.5300000000000001
15,0.5300000000000001
16,0.5300000000000001
17,0.5400000000000001
18,0.5400000000000001
19,0.5500000000000002
20,0.5400000000000001
21,0.5300000000000001
22,0.5300000000000001
23,0.5100000000000001
24,0.5200000000000001
25,0.5200000000000001
26,0.5200000000000001
27,0.5200000000000001
28,0.5300000000000001
29,0.5300000000000001
30,0.5300000000000001
31,0.5300000000000001
32,0.5300000000000001
33,0.5400000000000001
34,0.5500000000000002
35,0.5400000000000001
36,0.5300000000000001
37,0.5400000000000001
38,0.5400000000000001
39,0.5400000000000001
40,0.5400000000000001
41,0.5500000000000002
42,0.5500000000000002
43,0.5400000000000001
44,0.5300000000000001
45,0.5300000000000001
46,0.5400000000000001
47,0.5400000000000001
48,0.5400000000000001
49,0.5300000000000001
50,0.5300000000000001
51,0.5500000000000002
52,0.5500000000000002
53,0.5500000000000002
54,0.5500000000000002
55,0.5500000000000002
56,0.5600000000000002
57,0.5600000000000002
58,0.5600000000000002
59,0.5600000000000002
60,0.5500000000000002
61,0.5400000000000001
62,0.5400000000000001
63,0.5500000000000002
64,0.5400000000000001
65,0.5500000000000002
66,0.5600000000000002
67,0.5700000000000002
68,0.5800000000000002
69,0.5600000000000002
70,0.5400000000000001
71,0.5600000000000002
72,0.5500000000000002
73,0.5500000000000002
74,0.5500000000000002
75,0.5500000000000002
76,0.5700000000000002
77,0.5600000000000002
78,0.5800000000000002
79,0.5700000000000002
80,0.5700000000000002
81,0.5700000000000002
82,0.5800000000000002
83,0.5600000000000002
84,0.5600000000000002
85,0.5700000000000002
86,0.5700000000000002
87,0.5700000000000002
88,0.5700000000000002
89,0.5700000000000002
90,0.5800000000000002
91,0.5800000000000002
92,0.5800000000000002
93,0.5800000000000002
94,0.5800000000000002
95,0.5900000000000002
96,0.5900000000000002
97,0.5900000000000002
98,0.6600000000000003
99,0.6500000000000002
100,0.6700000000000003
101,0.6300000000000002
102,0.6100000000000002
103,0.6000000000000002
104,0.6000000000000002
105,0.6100000000000002
106,0.6200000000000002
107,0.6100000000000002
108,0.6100000000000002
109,0.6100000000000002
110,0.6100000000000002
111,0.6200000000000002
112,0.6200000000000002
113,0.6300000000000002
114,0.6400000000000002
115,0.6500000000000002
116,0.6500000000000002
117,0.6400000000000002
118,0.6500000000000002
119,0.6500000000000002
120,0.6600000000000003
121,0.6700000000000003
122,0.6600000000000003
123,0.6600000000000003
124,0.6600000000000003
125,0.6500000000000002
126,0.6500000000000002
127,0.6500000000000002
128,0.6500000000000002
129,0.6600000000000003
130,0.6700000000000003
131,0.6600000000000003
132,0.6700000000000003
133,0.6800000000000003
134,0.6800000000000003
135,0.6900000000000003
136,0.6800000000000003
137,0.6800000000000003
138,0.6800000000000003
139,0.6800000000000003
140,0.6700000000000003
141,0.6700000000000003
142,0.6800000000000003
