,Value
974,0.6
975,0.6
976,0.6
977,0.6
978,0.6
979,0.6
980,0.6
981,0.6
982,0.6
983,0.6
984,0.6
985,0.6
986,0.6
987,0.6
988,0.6
989,0.6
990,0.6
991,0.6
992,0.6
993,0.6
994,0.6
995,0.6
996,0.68
997,0.66
998,0.6
999,0.6
1000,0.64
1001,0.6
1002,0.6
1003,0.6
1004,0.64
1005,0.62
1006,0.63
1007,0.63
1008,0.6
1009,0.61
1010,0.62
1011,0.66
1012,0.66
1013,0.66
1014,0.68
1015,0.65
1016,0.65
1017,0.7000000000000001
1018,0.6900000000000001
1019,0.67
1020,0.63
1021,0.64
1022,0.62
1023,0.64
1024,0.65
1025,0.64
1026,0.65
1027,0.65
1028,0.63
1029,0.64
1030,0.61
1031,0.6900000000000001
1032,0.7100000000000001
1033,0.7100000000000001
1034,0.7300000000000001
1035,0.7400000000000001
1036,0.8400000000000002
1037,0.7400000000000001
1038,0.7500000000000001
1039,0.7400000000000001
1040,0.65
1041,0.65
1042,0.6900000000000001
1043,0.7000000000000001
1044,0.7100000000000001
1045,0.7300000000000001
1046,0.7200000000000001
1047,0.8100000000000002
1048,0.7300000000000001
1049,0.8400000000000002
1050,0.7300000000000001
1051,0.7300000000000001
1052,0.8700000000000002
1053,0.8600000000000002
1054,0.8400000000000002
1055,0.9400000000000003
1056,0.9500000000000003
1057,0.9400000000000003
1058,0.9100000000000003
1059,0.8900000000000002
1060,0.9000000000000002
1061,0.9300000000000003
1062,0.9400000000000003
1063,0.9200000000000003
1064,0.9300000000000003
1065,0.9400000000000003
1066,0.9500000000000003
1067,0.9200000000000003
1068,0.9200000000000003
1069,0.9700000000000003
1070,0.9400000000000003
1071,0.8900000000000002
1072,0.8500000000000002
1073,0.8800000000000002
1074,0.8700000000000002
1075,0.8700000000000002
1076,0.8300000000000002
1077,0.8100000000000002
1078,0.8300000000000002
1079,0.8100000000000002
1080,0.8100000000000002
1081,0.7900000000000001
1082,0.8000000000000002
1083,0.7800000000000001
1084,0.8200000000000002
1085,0.8400000000000002
1086,0.8100000000000002
1087,0.7700000000000001
1088,0.7800000000000001
1089,0.7800000000000001
1090,0.7000000000000001
1091,0.7300000000000001
