,Value
847,0.8200000000000002
848,0.8100000000000002
849,0.8100000000000002
850,0.8100000000000002
851,0.8100000000000002
852,0.8100000000000002
853,0.8100000000000002
854,0.8100000000000002
855,0.8100000000000002
856,0.8100000000000002
857,0.8000000000000002
858,0.8000000000000002
859,0.8000000000000002
860,0.7900000000000001
861,0.7900000000000001
862,0.8000000000000002
863,0.7900000000000001
864,0.7900000000000001
865,0.7900000000000001
866,0.8000000000000002
867,0.7800000000000001
868,0.7800000000000001
869,0.7800000000000001
870,0.7900000000000001
871,0.7800000000000001
872,0.7900000000000001
873,0.7800000000000001
874,0.7900000000000001
875,0.8000000000000002
876,0.7700000000000001
877,0.7700000000000001
878,0.7800000000000001
879,0.8400000000000002
880,0.8400000000000002
881,0.8300000000000002
882,0.9100000000000003
883,0.9000000000000002
884,0.9300000000000003
885,0.9900000000000003
886,0.9500000000000003
887,1.0
888,1.0
889,1.0
890,0.9000000000000002
891,0.8900000000000002
892,0.9100000000000003
893,0.9100000000000003
894,1.0
895,0.9500000000000003
896,0.9200000000000003
897,0.9300000000000003
898,0.9300000000000003
899,0.9300000000000003
900,0.9500000000000003
901,0.9300000000000003
902,0.9200000000000003
903,0.9300000000000003
904,0.9100000000000003
905,0.9100000000000003
906,0.9100000000000003
907,0.9000000000000002
908,0.9200000000000003
909,0.9000000000000002
910,0.9100000000000003
911,0.7300000000000001
912,0.7300000000000001
913,0.7200000000000001
914,0.8200000000000002
915,0.8400000000000002
916,0.8300000000000002
917,0.8500000000000002
918,0.8300000000000002
919,0.8400000000000002
920,0.68
921,0.6900000000000001
922,0.65
923,0.64
924,0.62
925,0.66
926,0.66
927,0.66
928,0.66
929,0.63
930,0.63
931,0.63
932,0.64
933,0.63
934,0.63
935,0.63
936,0.62
937,0.62
938,0.62
939,0.62
940,0.62
941,0.62
942,0.61
943,0.61
944,0.62
945,0.61
946,0.61
947,0.61
948,0.6
949,0.6
950,0.61
951,0.6
952,0.6
953,0.6
954,0.6
955,0.6
956,0.6
957,0.6
958,0.6
959,0.6
960,0.6
961,0.6
962,0.6
963,0.6
964,0.63
965,0.63
966,0.63
967,0.64
968,0.6
969,0.6
970,0.6
971,0.6
972,0.6
