Date,diff_Aux_Price,diff_Crypto_Price,Crypto_Return_Today
2021-05-03,0.8593392045883093,0.01564476365618589,0.026102198149151982
2021-05-04,0.8801246218891823,0.051618555222196494,-0.06739469157928181
2021-05-05,0.8010528346232526,-0.03651551467950148,0.14922359289432185
2021-05-06,0.923600908316736,0.15732823065381923,0.1100861938739673
2021-05-07,0.8610750555217095,0.17154624384893086,0.0028890656897782316
2021-05-08,0.8845799553759637,0.08792088517007435,-0.02137461052430089
2021-05-09,0.8995518639224453,0.04679923965377769,0.08865670205379571
2021-05-10,0.8688774405682071,0.13777636711612362,-0.071200033157625
2021-05-11,0.8304764247606897,0.004047658974535517,0.07188495879391378
2021-05-12,0.8740958315864802,0.11241272910269395,-0.12725962661911622
2021-05-13,0.736348005009102,-0.051047216730902734,0.20933087233193098
2021-05-14,0.8245641463731257,0.22514905080218184,0.039431059694773285
2021-05-15,0.8428025644730184,0.1356840053518138,0.0801274928425052
2021-05-16,0.7820298769437493,0.16817472101269249,0.06147573468035219
2021-05-17,0.8231773520494592,0.16057232398620414,-0.12385992985646332
2021-05-18,0.7719084918681549,-0.01905987185751712,-0.012124368286589002
2021-05-19,0.8093793473858533,0.04019860809930065,-0.30268968285230524
2021-05-20,0.6728718979824642,-0.2561213112610771,0.20699040509738575
2021-05-21,0.8849662015898812,0.1560865092442239,-0.1495038436879052
2021-05-22,0.7556955477127101,-0.09378614330387897,-0.05934712571286798
2021-05-23,0.8151841940275286,-0.05977443876550864,-0.10057784182229271
2021-05-24,0.7440697866697956,-0.11270970049263063,0.16314643445486157
2021-05-25,0.9138664449968292,0.13733014345188072,0.003217308888188479
2021-05-26,0.8391064356061069,0.05041724950661641,0.13700000659729672
2021-05-27,0.8637957645030401,0.1778244075905544,-0.07892813416049481
2021-05-28,0.8261198119688338,0.008948361695935492,-0.08773598198221112
2021-05-29,0.7613917799569148,-0.0417692130745872,-0.07359232776592313
2021-05-30,0.7828966198862783,-0.05817512705152694,0.11616013056312487
2021-05-31,0.8422784718406806,0.1169063375195114,0.1008162715435246
2021-06-01,0.8734959773099487,0.14975301199686952,-0.0021271102653774043
2021-06-02,0.8270724381004033,0.07486720834968619,0.009585192803997292
2021-06-03,0.8575417927575604,0.0721667310106463,0.04775613646634186
2021-06-04,0.8842808752910774,0.11050243320689479,-0.07638411459240045
2021-06-05,0.7906337635949363,-0.0051851659688632035,-0.030223819955645426
2021-06-06,0.7902584743580299,0.007046707764593763,0.013067021485881054
2021-06-07,0.8279396725949759,0.0451597028421431,-0.06982680004631492
2021-06-08,0.7626591367475459,-0.026967281840052815,0.013298699192605502
2021-06-09,0.8026115384402814,0.02867408673120092,0.025771983955225414
2021-06-10,0.9262820038438644,0.05707836267430616,-0.06073519350945992
2021-06-11,0.8356202374229262,-0.01843717461935679,-0.06519127087455677
2021-06-12,0.855995146077424,-0.043673505279214264,0.029131467741581242
2021-06-13,0.7936892672389124,0.03541179815448642,0.0512575308167808
2021-06-14,0.9173336851659926,0.07680319718792333,0.01155199215207282
2021-06-15,0.893510571291749,0.05557287808248812,0.015062643817388774
2021-06-16,0.8540751194218057,0.03326965146717664,-0.04871195953460505
2021-06-17,0.8041845077662941,-0.00907353990203219,-0.0015936889734968907
2021-06-18,0.8259308064205477,0.021381404948482896,-0.046515467567505665
2021-06-19,0.7720742942164769,-0.017685566608784786,-0.019253661292748574
2021-06-20,0.8068956792477433,-0.006593275628541062,0.029669188787564697
2021-06-21,0.8218262175907771,0.04209557457015606,-0.19221737170745914
2021-06-22,0.7048338685514093,-0.16595344949367924,-0.018878891548465896
2021-06-23,0.815797457327772,-0.05297246044629375,0.08066139415722777
2021-06-24,0.8467499084472827,0.059751679170414684,0.08033240259428275
2021-06-25,0.8554120821157731,0.101423917250203,-0.07882062569037325
2021-06-26,0.7425943986164896,-0.03651677556881816,-0.0030829164370488713
2021-06-27,0.8244496783825319,0.006810280024900195,0.06447848983020853
2021-06-28,0.8903915472595294,0.0797849935555732,-0.009288290571445002
2021-06-29,0.8374141900395866,0.029370415780527792,0.03186969218265106
2021-06-30,0.8755584243586583,0.0644176365852443,0.0076214671630387976
2021-07-01,0.8214159841005806,0.0475174676903623,-0.03545458426672811
2021-07-02,0.7887364791579277,-0.0008202362152087694,0.04507354224196282
2021-07-03,0.8270218651094776,0.06522277608388927,0.00905685705595299
2021-07-04,0.8488058386489108,0.04432663533897285,0.03786080292936172
2021-07-05,0.8512056173644442,0.07551650162206325,-0.039307637627716135
2021-07-06,0.7913873329923486,0.006332943750869124,0.009452553501277062
2021-07-07,0.833923545765316,0.03469194728998404,-0.009247094582386269
2021-07-08,0.8177931562209402,0.022872121459136086,-0.054722981581398523
2021-07-09,0.7935812892302572,-0.029467485085362954,0.016592873180676315
2021-07-10,0.8444080401460905,0.026697543512972433,-0.010890445026531092
2021-07-11,0.8200428641506221,0.009846067554632632,0.009669414160218577
2021-07-12,0.846686056806341,0.02804606415180383,-0.024905874730726904
2021-07-13,0.7988491453375346,-0.0021347526177346032,-0.03791763645024066
2021-07-14,0.807473891381866,-0.02275464113738357,-0.002120884165900257
2021-07-15,0.8219430895800279,0.005172295084312245,-0.03257539952012969
2021-07-16,0.7916802615327843,-0.01945244644207031,-0.042807708863316564
2021-07-17,0.7992790916296624,-0.040245747751969374,0.0006118417037541011
2021-07-18,0.81706828560114,-0.003985039727368467,0.009205977188800675
2021-07-19,0.8257562854358262,0.010496771374814307,-0.052882390634303826
2021-07-20,0.7907035690439574,-0.04236458467161501,-0.061026290314136464
2021-07-21,0.7772487515321469,-0.06931831696834943,0.10250067358258132
2021-07-22,0.88006982615277,0.08422227165032221,0.013502995796414466
2021-07-23,0.839235694868,0.038324181469354374,0.01676662402178147
2021-07-24,0.8692130416033539,0.04021076781581423,0.02165563541420623
2021-07-25,0.8606439258421226,0.046882866831192804,-0.0041145026783165565
2021-07-26,0.8724973976270594,0.024945606305871837,0.023940345458927263
2021-07-27,0.8982641379311236,0.04518636966242548,0.01777047280836589
2021-07-28,0.9148265769170845,0.048357915601278556,0.002088684125960188
2021-07-29,0.8789297873309732,0.03603200876943166,-0.001875107413667918
2021-07-30,0.860299835503465,0.02816344400168319,0.01785267325200987
2021-07-31,0.9051724466990088,0.0437997666550137,0.0094673233135247
2021-08-01,0.8474875953855445,0.03748066730535926,-0.0016893751026560468
2021-08-02,0.8126348169411148,0.026089353943930804,-0.004343015533033821
2021-08-03,0.8176295050674547,0.020920839041011358,0.04161213315326396
2021-08-04,0.8073711194009459,0.0683045582527651,0.004938192897882036
2021-08-05,0.8660319457562444,0.04307721847709145,0.00666354788331514
2021-08-06,0.8709370366400577,0.04106510765879895,0.011185948855653795
2021-08-07,0.8967759425292456,0.045377862889572296,0.04745006470491276
2021-08-08,0.9010493478877262,0.08424830071583311,-0.03121116893932545
2021-08-09,0.8495863922541247,0.01657664367733802,0.03514031694730731
2021-08-10,0.9097604301089159,0.06470236581461786,0.12552337553412793
2021-08-11,0.8556691905801443,0.17116950745580373,0.0691238881766495
