Date,diff_Aux_Price,diff_Crypto_Price,Crypto_Return_Today
2022-01-07,0.4707622124006594,0.05193210505398849,-0.09777514963471351
2022-01-08,0.4459053406273412,-0.014028880621703266,0.04384350791353685
2022-01-09,0.4821396522389012,0.11955789559989238,-0.012027133737426187
2022-01-10,0.48816667358972765,0.07552402827599103,-0.03525577577898896
2022-01-11,0.48479359408690037,0.05133766515622362,0.030734545450280558
2022-01-12,0.5093442578582099,0.114834184713418,0.07882865932758
2022-01-13,0.5213726506803198,0.16919348040053794,-0.038167515368707015
2022-01-14,0.4675728136650523,0.06150857982226565,0.000911187870089189
2022-01-15,0.5005302139525423,0.09209430377727301,0.01102908085177288
2022-01-16,0.49462818888665616,0.10267733620723885,0.00047297411167860227
2022-01-17,0.4915007697871392,0.09362030300283841,-0.055265611267586036
2022-01-18,0.4715960422395451,0.03707300572155692,0.011753610651560307
2022-01-19,0.48999387025968666,0.09678223125220331,-0.04150462943114769
2022-01-20,0.4744062925716186,0.047864149446928295,-0.0653172219660597
2022-01-21,0.4609487213216976,0.020350650469750597,-0.12861257862263994
2022-01-22,0.3723736971021463,-0.049148996765975284,-0.17309886954729298
2022-01-23,0.42006337563323193,-0.1032915814309936,0.05438170728479202
2022-01-24,0.4962179628750185,0.11123303358974379,-0.08335926912920143
2022-01-25,0.48841875056638884,-0.007570902267258539,0.032841105420913036
2022-01-26,0.48962877264186844,0.10105459344814793,-0.02654018208976136
2022-01-27,0.480975207299176,0.051863903202833406,-0.028438054645702395
2022-01-28,0.4909785336844745,0.04713990655679723,0.019728423987499997
2022-01-29,0.5030590385322053,0.09607851080188645,0.05192377230084692
2022-01-30,0.49920292291510293,0.1335597308189378,-0.031143389637397812
2022-01-31,0.48406875500285906,0.05698875444215634,0.06672250001302082
2022-02-01,0.5016812438991352,0.14861403552907415,0.09786339689710116
2022-02-02,0.49664561546033603,0.18895130207056,-0.07727781884566998
2022-02-03,0.44223331488873363,0.02185965363159248,-0.00363096983632623
2022-02-04,0.4829891236353916,0.07864447497865612,0.10156302178719766
2022-02-05,0.5930314807032815,0.18618946230078492,0.014938990716527538
2022-02-06,0.5070414058148991,0.11187722088867247,0.012189668950100893
2022-02-07,0.5218389155950085,0.10516858120003825,0.017873876765178254
2022-02-08,0.5341182522203152,0.11002446219985718,-0.03301908828956309
2022-02-09,0.5098091959254276,0.05829029292492294,0.004265764787667886
2022-02-10,0.5061976907248127,0.08998071421095588,-0.07103777842052979
2022-02-11,0.4811702544634944,0.016171901240326747,-0.09728612505739671
2022-02-12,0.46556091445680536,-0.018690676259640604,-0.005025850473293629
2022-02-13,0.4821529311669597,0.0649847462807509,-0.028007854321520247
2022-02-14,0.48537778882171345,0.047428446927773926,0.03417131288053536
2022-02-15,0.4981791759302663,0.10970064465589591,0.0838588339358986
2022-02-16,0.5368160887514541,0.1670526230290914,-0.028931453345114735
2022-02-17,0.4866884545264156,0.063346230592499,-0.08697164760776904
2022-02-18,0.41366741368376303,-0.0013772197130066388,-0.03702870380109445
2022-02-19,0.46207698063670577,0.037705155900169984,0.015916419800941363
2022-02-20,0.48126393807411105,0.09033110015383805,-0.005954724667620016
2022-02-21,0.44014921904938475,0.07423930968746362,-0.08924987320372875
2022-02-22,0.43911964998325637,-0.009185411806545751,0.0396224565328169
2022-02-23,0.5038672449298272,0.11001704377713306,-0.018299812285783007
2022-02-24,0.45777560457439925,0.06146256966814345,0.04977714625256459
2022-02-25,0.5060463357542684,0.12811197864343882,0.03708004171498883
2022-02-26,0.5102730406306506,0.1226777287127776,-0.027003497367782268
2022-02-27,0.4889973827519718,0.06089260944600472,-0.05245436709326084
2022-02-28,0.4527442704340121,0.02959774918147584,0.15183280710368752
2022-03-01,0.6159560312745231,0.22837845982846527,-0.008949971256507476
2022-03-02,0.5407842708543935,0.08838377062585323,0.020076716125263096
2022-03-03,0.49948172265263047,0.10938465432563671,-0.05214997967377881
2022-03-04,0.46614373089622596,0.03766555177636377,-0.07969985085838041
2022-03-05,0.4086046515128565,0.001887646052217029,0.015256222747844925
2022-03-06,0.4787693294754778,0.088420542199243,-0.058646857094407874
2022-03-07,0.4558890666747981,0.021005764829433282,-0.029072878977330005
2022-03-08,0.46773192262489083,0.0441122342460476,0.0017297660700123741
2022-03-09,0.49635691890316913,0.07553650177059978,0.06950324722823283
2022-03-10,0.565116663826295,0.1460603184639755,-0.06139165837516629
2022-03-11,0.4412801358572622,0.025115572253244345,-0.02683042673548147
2022-03-12,0.46623494294447276,0.049589061399317735,0.009935887706937804
2022-03-13,0.48440553502022965,0.0853868167875298,-0.03234768183599683
2022-03-14,0.4579927046924954,0.046734570371899764,0.028081543146079593
2022-03-15,0.5263668276326054,0.10376902370316454,0.021752875683878837
2022-03-16,0.4846795138878104,0.10288136739516052,0.057982835117779116
2022-03-17,0.5329244561075122,0.14062341923840815,0.00016375435459504097
2022-03-18,0.49322297621848143,0.08877444382565347,0.02201440807844453
2022-03-19,0.5132567575584304,0.10724795774753826,0.028510647301470207
2022-03-20,0.5058263455791678,0.11510972211173431,-0.041975296000099006
2022-03-21,0.4732594849772287,0.04608156366596461,0.0017162487174629312
2022-03-22,0.48434383400327263,0.08222301934242449,0.01976093970932686
2022-03-23,0.5193108017916259,0.1017325651052916,0.04945341670440271
2022-03-24,0.5080578277000249,0.13293561188720204,0.07306657374526886
2022-03-25,0.5208328100979003,0.16227773778970267,-0.03564654826198877
2022-03-26,0.5082218088507311,0.05928326761672409,0.030910215253732855
2022-03-27,0.5018426977405017,0.11657887397004796,0.05086394537110476
