Date,Crypto_Return_Today,exp_value
2017-11-09,0.0329337579606817,
2017-11-10,-0.1804435071550836,
2017-11-11,-0.0362059538673048,
2017-11-12,-0.0500381965718851,
2017-11-13,0.0792832638165708,
2017-11-14,0.0176928255891657,
2017-11-15,-0.007892950654114,
2017-11-16,-0.0992912599130366,
2017-11-17,-0.0596097917383013,
2017-11-18,0.097431565433054,
2017-11-19,-0.0507024114658882,
2017-11-20,-0.0011277260291367,
2017-11-21,-0.0534217545940869,
2017-11-22,0.0709063834007753,
2017-11-23,-0.0315618259833616,
2017-11-24,0.1544159304077599,
2017-11-25,-0.0634399280248492,
2017-11-26,-0.0032971461597362,
2017-11-27,0.0069744128605598,
2017-11-28,-0.0572607627272936,
2017-11-29,-0.1952096110626043,
2017-11-30,0.1456279733798849,
2017-12-01,0.047770652205283,
2017-12-02,0.1555955991441499,
2017-12-03,0.1032819173288356,
2017-12-04,-0.0130428279663052,
2017-12-05,0.3141008142889221,
2017-12-06,-0.0688697991431552,
2017-12-07,-0.0869543351510014,
2017-12-08,-0.0585168513821879,
2017-12-09,-0.0253235707598672,
2017-12-10,0.0479611654103065,
2017-12-11,0.0213827122512875,
2017-12-12,-0.0935314505753993,
2017-12-13,0.123609999847397,
2017-12-14,0.1659858834645452,
2017-12-15,0.0258588180340088,
2017-12-16,0.0703572879806833,
2017-12-17,0.2001483347423201,
2017-12-18,0.0390074043188444,
2017-12-19,0.0190279121541251,
2017-12-20,-0.1628505328316929,
2017-12-21,0.1140302198037544,
2017-12-22,-0.0018021752412395,
2017-12-23,0.2739012873954978,
2017-12-24,-0.0716159036289945,
2017-12-25,-0.0902455480857002,
2017-12-26,0.0294501432205206,
2017-12-27,-0.019994622821388,
2017-12-28,0.007756538896931,
2017-12-29,-0.0438739194314386,
2017-12-30,0.1832145892119371,
2017-12-31,0.0737052964988222,
2018-01-01,0.200292423108346,
2018-01-02,-0.0789834501553166,
2018-01-03,0.0168298903056022,
2018-01-04,0.3697688082333251,
2018-01-05,-0.0549354762600958,
2018-01-06,0.0974697871611554,
2018-01-07,0.1547438088218226,
2018-01-08,0.0797940937823161,
2018-01-09,-0.1152433110914295,
2018-01-10,-0.04084661608909,
2018-01-11,-0.1583681244838913,
2018-01-12,0.0209587738439914,
2018-01-13,0.0443477731771958,
2018-01-14,-0.0903658810154372,
2018-01-15,-0.1373900929277973,
2018-01-16,-0.153293124912142,
2018-01-17,-0.0734058433633283,
2018-01-18,0.0577702124848091,
2018-01-19,0.0950863130445445,
2018-01-20,0.395906272027815,
2018-01-21,-0.2976588370018904,
2018-01-22,-0.1206340788723559,
2018-01-23,-0.0003964596613357,
2018-01-24,-0.007520197133563,
2018-01-25,-0.0511970443833462,
2018-01-26,-0.0640556854149713,
2018-01-27,0.0935413685766122,
2018-01-28,-0.0373277081612637,
2018-01-29,-0.0812912572544796,
2018-01-30,-0.1595423265606506,
2018-01-31,0.0349070006479406,
2018-02-01,-0.1751574464958664,
2018-02-02,-0.0471275113553644,
2018-02-03,0.0362098525745258,
2018-02-04,-0.1772570693065193,
2018-02-05,-0.2307872970064988,
2018-02-06,0.2128829847776746,
2018-02-07,-0.1223626742205405,
2018-02-08,0.090465427683217,
2018-02-09,0.0547005320393369,
2018-02-10,-0.0365470026687707,
2018-02-11,-0.0085156831568009,
2018-02-12,0.1605979974373333,
2018-02-13,0.154747747936682,
2018-02-14,0.0071490636962053,
2018-02-15,-0.0052827851363788,
2018-02-16,0.1297355217053084,
2018-02-17,0.0427577869541879,
2018-02-18,0.1184580361469985,
2018-02-19,0.0186368522507472,
2018-02-20,-0.0970496153673761,
2018-02-21,-0.0618343405580723,
2018-02-22,-0.0841911366559736,
2018-02-23,0.1154520508691917,
2018-02-24,-0.0377863906486483,
2018-02-25,0.0449517721323422,
2018-02-26,0.0274097759476116,
2018-02-27,0.0453483491934887,
2018-02-28,-0.090559083572366,
2018-03-01,0.0011649673931325,
2018-03-02,-0.0135743616299846,
2018-03-03,-0.036615515705355,
2018-03-04,-0.0595902757647136,
2018-03-05,-0.0126140485999663,
2018-03-06,-0.0892176693575519,
2018-03-07,-0.0240526705277204,
2018-03-08,-0.0618807512141522,
2018-03-09,-0.0094173547261081,
2018-03-10,-0.023227755038488,
2018-03-11,0.0978216638854391,
2018-03-12,-0.001553053104515,
2018-03-13,0.1052657084144348,
2018-03-14,-0.244002072595543,
2018-03-15,-0.0531194399679092,
2018-03-16,0.0152444902760075,
2018-03-17,-0.1258352050552398,
2018-03-18,0.0026982653911725,
2018-03-19,0.0280112929737966,
2018-03-20,0.011030347540079,
2018-03-21,0.1265878391603156,
2018-03-22,-0.0587108803726494,
2018-03-23,-0.0259330245792104,
2018-03-24,0.0113820673253708,
2018-03-25,-0.0103889339621204,
2018-03-26,-0.0881868073324103,
2018-03-27,-0.0801799229314769,
2018-03-28,0.022257036055912,
2018-03-29,-0.2303243000614566,
2018-03-30,0.0247887433671149,
2018-03-31,-0.0232873635358126,
2018-04-01,-0.0683601210712828,
2018-04-02,0.0402041666708271,
2018-04-03,0.0756026926877601,
2018-04-04,-0.0176404939075502,
2018-04-05,-0.0074238645506047,
2018-04-06,-0.0363309562076494,
2018-04-07,0.1004498323361858,
2018-04-08,0.0658784733010135,
2018-04-09,-0.0516677001046335,
2018-04-10,0.1111772467705258,
2018-04-11,0.0078377492465973,
2018-04-12,0.0771043450353173,
2018-04-13,-0.0149579559884966,
2018-04-14,0.0360921850144624,
2018-04-15,0.0719488905742094,
2018-04-16,-0.0353638888231226,
