Date,Crypto_Return_Today,exp_value
2020-08-20,0.03946509065289289,
2020-08-21,-0.007586784913935789,
2020-08-22,0.4433757452767628,
2020-08-23,-0.12317049825105862,
2020-08-24,0.14348175485410947,
2020-08-25,0.18621255523812894,
2020-08-26,0.09303861589101305,
2020-08-27,-0.07649502783323277,
2020-08-28,0.08827657880717543,
2020-08-29,-0.0027209931297261895,
2020-08-30,-0.047176887665523075,
2020-08-31,0.06459792299719373,
2020-09-01,-0.001595723539799228,
2020-09-02,-0.023060051988668843,
2020-09-03,-0.06455802667287402,
2020-09-04,-0.10689665571517298,
2020-09-05,-0.2198665838421628,
2020-09-06,0.14852645660823416,
2020-09-07,-0.04289559067189856,
2020-09-08,-0.07102698928078996,
2020-09-09,0.09483977601654632,
2020-09-10,-0.02761103796492831,
2020-09-11,0.01424764980983625,
2020-09-12,0.0994797709366238,
2020-09-13,0.02928684783320595,
2020-09-14,0.00982410427154778,
2020-09-15,-0.051801144190651516,
2020-09-16,0.0022383336101883637,
2020-09-17,0.049158084358554975,
2020-09-18,-0.018124813277237955,
2020-09-19,-0.064436645896024,
2020-09-20,-0.053435518209315566,
2020-09-21,-0.13201510306289135,
2020-09-22,0.021565543040638457,
2020-09-23,-0.03345174471062787,
2020-09-24,0.08587688170902429,
2020-09-25,0.010159929286473432,
2020-09-26,-0.01700969988204413,
2020-09-27,-0.00695955246299131,
2020-09-28,0.021936720727334446,
2020-09-29,0.01764045130269564,
2020-09-30,-0.034597953958103174,
2020-10-01,-0.001641630449103955,
2020-10-02,-0.052287112474023685,
2020-10-03,-0.013974529392099505,
2020-10-04,0.025792213471318073,
2020-10-05,-0.0020524505806635337,
2020-10-06,-0.10434352624722727,
2020-10-07,0.02767869662453851,
2020-10-08,0.06157945976948915,
2020-10-09,0.03597449435114788,
2020-10-10,-0.0017506627985949808,
2020-10-11,0.0008128916573677864,
2020-10-12,0.014974935818141287,
2020-10-13,-0.0155695544073048,
2020-10-14,-0.013345995698460362,
2020-10-15,-0.02303905778507396,
2020-10-16,-0.04757598292802124,
2020-10-17,0.01271491344067729,
2020-10-18,0.03376781694247664,
2020-10-19,-0.02971814788292699,
2020-10-20,-0.020088473555481073,
2020-10-21,0.05845142802283175,
2020-10-22,0.030451134102670387,
2020-10-23,-0.0016530378215543896,
2020-10-24,0.020527035860928033,
2020-10-25,-0.004628699035935011,
2020-10-26,0.08651927454081307,
2020-10-27,-0.009151963709901807,
2020-10-28,-0.07050215243925113,
2020-10-29,-0.0740981239230236,
2020-10-30,0.008557524185268436,
2020-10-31,0.02263281055969134,
2020-11-01,0.010453400523742013,
2020-11-02,-0.04737733545418898,
2020-11-03,-0.0011820751451263522,
2020-11-04,0.017876859328105392,
2020-11-05,0.03290986886098767,
2020-11-06,0.07819311612653664,
2020-11-07,-0.0765975380908562,
2020-11-08,0.030216449659844182,
2020-11-09,-0.0058095491340789856,
2020-11-10,0.015579378355407396,
2020-11-11,0.00950927585828308,
2020-11-12,-0.013089188868156422,
2020-11-13,0.0315214515499488,
2020-11-14,-0.016544972166859254,
2020-11-15,-0.019362469907620455,
2020-11-16,0.023803911711011542,
2020-11-17,0.04997194968510859,
2020-11-18,-0.03465256294865559,
2020-11-19,0.016342975769465903,
2020-11-20,0.09550147286172979,
2020-11-21,0.09446585483290089,
2020-11-22,-0.04809073272919417,
2020-11-23,0.07468319772517093,
2020-11-24,-0.030672632832777727,
2020-11-25,-0.07603392591153127,
2020-11-26,-0.09976391903603543,
2020-11-27,-0.004820253223645939,
2020-11-28,0.024149833809316647,
2020-11-29,0.05734608924758944,
2020-11-30,0.03523171689869114,
2020-12-01,-0.054199486393370154,
2020-12-02,0.07025109007754005,
2020-12-03,-0.010000010985819653,
2020-12-04,-0.07231692014731611,
2020-12-05,0.031161124723955762,
2020-12-06,-0.010091521758741267,
2020-12-07,-0.014647399397301409,
2020-12-08,-0.06685924841677614,
2020-12-09,0.026837946836199524,
2020-12-10,-0.013684492756858745,
2020-12-11,-0.03758931812044647,
2020-12-12,0.025784615971779137,
2020-12-13,0.03125003665885013,
2020-12-14,0.001343675932187209,
2020-12-15,0.06934530693512639,
2020-12-16,0.020831719272804104,
2020-12-17,-0.0028656746029489364,
2020-12-18,0.004377610115574612,
2020-12-19,-0.005252255514817511,
2020-12-20,-0.02857623308648293,
2020-12-21,-0.05909024623011602,
2020-12-22,0.053117938699548256,
2020-12-23,-0.09004703285097376,
2020-12-24,0.08476822171395196,
2020-12-25,0.01670195531436375,
2020-12-26,-0.006292922957460266,
2020-12-27,-0.008871466481327818,
2020-12-28,0.24902383535928213,
2020-12-29,0.13301411968171514,
2020-12-30,-0.03585998948401097,
2020-12-31,0.2481286989488153,
2021-01-01,-0.11166592266651224,
2021-01-02,0.10324648720814185,
2021-01-03,0.08565624517157454,
2021-01-04,-0.060682871344212075,
2021-01-05,0.023555192118181578,
2021-01-06,0.039287135831716787,
2021-01-07,-0.045546009237733956,
2021-01-08,-0.03567147520252103,
2021-01-09,0.049476021584277274,
2021-01-10,-0.049508165986232165,
2021-01-11,-0.11710183415498453,
2021-01-12,-0.0009809870969417153,
2021-01-13,0.28200006935774513,
2021-01-14,0.28369267729729325,
2021-01-15,-0.09454618055286397,
2021-01-16,0.32027633936608096,
2021-01-17,-0.06640272654475428,
2021-01-18,-0.028894378273332074,
2021-01-19,-0.0031869740541996218,
2021-01-20,0.08705325605792841,
2021-01-21,-0.12009242853201042,
2021-01-22,0.07439769165185979,
2021-01-23,0.08050749487199531,
2021-01-24,-0.03284338543118959,
2021-01-25,-0.042399559018340756,
2021-01-26,-0.0073852180926161845,
2021-01-27,-0.09886675946856628,
2021-01-28,0.08924259406452917,
2021-01-29,-0.015381798781301916,
2021-01-30,-0.019784900638601846,
2021-01-31,-0.02391961388279582,
2021-02-01,0.015554994055267403,
2021-02-02,0.05243778185953497,
2021-02-03,0.1841080529268335,
2021-02-04,-0.050770214743271584,
2021-02-05,0.059835902675160056,
2021-02-06,-0.024058437937634642,
2021-02-07,-0.029715621132112034,
2021-02-08,0.15213704545456003,
2021-02-09,0.004328727390911419,
2021-02-10,0.020217133832904972,
2021-02-11,0.0672003276761475,
2021-02-12,0.1307758266263621,
2021-02-13,-0.0236464512664139,
2021-02-14,-0.0333099844822195,
2021-02-15,0.026120624869447166,
2021-02-16,0.08279031917440192,
2021-02-17,0.058659492066241506,
2021-02-18,-0.025355672071733604,
2021-02-19,0.10935561398116038,
2021-02-20,0.12021759779161192,
2021-02-21,0.013314393516413872,
2021-02-22,-0.05187574200266687,
2021-02-23,-0.0935614728158463,
2021-02-24,-0.02052073244101367,
2021-02-25,-0.07857028636247179,
2021-02-26,0.006476602396951786,
2021-02-27,0.06334436577830466,
2021-02-28,0.004556479444339181,
2021-03-01,0.056112432411878244,
2021-03-02,0.015732688946672974,
2021-03-03,0.024181234599342835,
2021-03-04,-0.04721000561287029,
2021-03-05,-0.04609125394225554,
2021-03-06,-0.007489645703550149,
2021-03-07,0.05115525044579277,
2021-03-08,-0.007585527436483292,
2021-03-09,0.0893110486729569,
2021-03-10,-0.016165327042708368,
2021-03-11,-0.01775574439732783,
2021-03-12,-0.024773367514623723,
2021-03-13,0.03196917117217105,
2021-03-14,-0.01602253080615555,
2021-03-15,-0.06216399652737678,
2021-03-16,0.03117312159337925,
2021-03-17,0.019709564550678314,
2021-03-18,-0.01651111879113646,
2021-03-19,0.07525686314993843,
2021-03-20,-0.024815751875500534,
2021-03-21,-0.015178730602688715,
2021-03-22,-0.0347173492297486,
2021-03-23,-0.02991543056619389,
2021-03-24,-0.12393446914771032,
2021-03-25,-0.012626422311058198,
2021-03-26,0.10239595769034152,
2021-03-27,-0.0164193195222661,
2021-03-28,-0.01060381518695577,
2021-03-29,0.062404098678967485,
2021-03-30,-0.0087015946989404,
2021-03-31,0.0830798905973441,
2021-04-01,0.015544795163318866,
2021-04-02,0.08966301268642544,
2021-04-03,0.011210272950712604,
2021-04-04,0.07049625584686645,
2021-04-05,0.025014169841539115,
2021-04-06,-0.053344835425763064,
2021-04-07,-0.09225853794909418,
2021-04-08,0.042956007082363135,
2021-04-09,-0.012231857690402278,
2021-04-10,0.019199272672554064,
2021-04-11,-0.004573417786826574,
2021-04-12,-0.02245832864919066,
2021-04-13,0.059941889861859304,
2021-04-14,-0.006002769706009589,
2021-04-15,0.021918776283633312,
2021-04-16,-0.045393053574877086,
2021-04-17,0.02433899954928228,
2021-04-18,-0.1306984275623835,
2021-04-19,-0.0708649250036453,
2021-04-20,0.020777904980617587,
2021-04-21,-0.045895683103656174,
2021-04-22,-0.024116711389754915,
2021-04-23,-0.02231122061183095,
2021-04-24,-0.10872492932152782,
2021-04-25,0.0270307292762058,
2021-04-26,0.11378771045048909,
2021-04-27,0.03770902137735469,
2021-04-28,-0.023983064308560693,
2021-04-29,0.05730416012143664,
2021-04-30,0.015521051517059743,
2021-05-01,0.01121931490638961,
2021-05-02,-0.006614413178339434,
2021-05-03,0.016674520367178806,
2021-05-04,-0.06667991048577533,
2021-05-05,0.15248752169182145,
2021-05-06,0.02661931899821,
2021-05-07,-0.04041851480143409,
2021-05-08,-0.0011480778950459516,
2021-05-09,0.01054723372263854,
2021-05-10,-0.0979010193670508,
2021-05-11,0.05675972400893945,
2021-05-12,-0.12729502993401373,
2021-05-13,0.13269891418971577,
2021-05-14,0.18200615725630617,
2021-05-15,-0.09671415428042358,
2021-05-16,-0.02089414324997476,
2021-05-17,-0.09072102656386846,
2021-05-18,0.050820010787075286,
2021-05-19,-0.47803286738697026,
