Date,Volume,Crypto_Return_Today,exp_value,volatility
2020-04-06,27161898383,0.04311870102556085,-0.12245461839239744,0.1368473351495538
2020-04-13,29562436521,0.003183173749922187,-0.21575410280612428,0.13659487454057828
2020-04-20,31279041098,0.046124840595084766,-0.01764271705873091,0.12689292745295622
2020-04-27,33988635678,0.07728286145780638,-0.20107639533128777,0.1277300973912156
2020-05-04,33636866777,-0.12986675633271008,-0.029989974808295343,0.12962270738963713
2020-05-11,31566312525,0.02982964052709903,0.07501064029273373,0.12974451614916102
2020-05-18,22818677461,-0.027743729231482557,0.060480856715048416,0.12854730845655596
2020-05-25,18800173547,0.07244755808502557,-0.13725546716671824,0.12942971392005329
2020-06-01,18582218323,0.023716341555319743,0.03909689481734181,0.12836952875511673
2020-06-08,14982732558,-0.056760602600909774,0.04522311753881938,0.12820787515473595
2020-06-15,12081424123,-0.02287719868176363,-0.13328367320882956,0.11715459573098251
2020-06-22,10336562481,-0.040257088782207684,0.004473005643673865,0.1167118378627546
2020-06-29,9084718067,0.004108224305638699,-0.050889429963763506,0.11656526858260557
2020-07-06,12455936670,0.0704890529010728,0.018997487023172784,0.11700243244746426
2020-07-13,10580019315,-0.04779893995375894,0.07279160050967022,0.11707488931565398
2020-07-20,12337279115,0.12005044254265856,-0.0007634260984090624,0.1189004851628905
2020-07-27,21364848727,0.16608679627445538,-0.061086496913097116,0.12253856851704521
2020-08-03,14809548221,0.009038596558891514,0.04636187305220321,0.11925416340818829
2020-08-10,19431584100,0.1110715896997445,-0.13877318937564875,0.11887056486978002
2020-08-17,21316845100,-0.05149046506060975,-0.037034486177201065,0.11916713092369538
2020-08-24,16366871926,0.034086885340481314,0.004277366706833952,0.11200147806062948
2020-08-31,18594274493,-0.26833989841187506,-0.009771117592174331,0.1202733396699307
2020-09-07,13589001532,0.0006683066812496407,-0.12581541188978762,0.12029197199794879
2020-09-14,9956545731,-0.01995082741455966,-0.10304160885458949,0.11948117276555849
2020-09-21,12940154268,-0.02225871342509444,0.00454062198007461,0.10528341246936673
2020-09-28,14196620852,0.013345205486539924,-0.024949284262367186,0.10338721724587388
2020-10-05,17513755965,0.08182275193338052,0.006873303315580059,0.08131443995947596
2020-10-12,16515628995,-0.06101866515164758,0.00013238025882662385,0.08215977069998714
2020-10-19,22022396408,0.20830702874913593,-0.14512318499618918,0.0896042647002062
2020-10-26,21197550512,-0.054050093783619906,-0.1419708655609832,0.08939021539131282
2020-11-02,22866005635,0.09382069413687018,-0.09625565541931431,0.09050229238639464
2020-11-09,19919634766,0.019863750147527736,-0.02197597766446887,0.09049684690143558
2020-11-16,42723074915,0.28363144686740843,0.10135641812380071,0.10304449090640198
2020-11-23,45920048266,-0.04285241576631062,-0.3051466235591432,0.10309905721561302
2020-11-30,43774888207,0.0534007015990625,-0.07526135000532617,0.09948939171319983
2020-12-07,26363558491,-0.018664260051268932,-0.08283515980481779,0.09976279291547967
