,profit,cumulative_profit
2022-11-05,1.0314601952850453,0.9455213421602722
2022-11-06,0.9770251415914206,0.92379812320185
2022-11-07,1.0003,0.9240752626388105
2022-11-08,1.0003,0.924352485217602
2022-11-09,1.0003,0.9246297909631673
2022-11-10,1.160699317548048,1.0732171673555426
2022-11-11,0.9679319504777318,1.0388011860846367
2022-11-12,0.9771007283244727,1.0150133955076246
2022-11-13,0.9603289581094201,0.9747467565749419
2022-11-14,1.0634711386268891,1.0366150430876206
2022-11-15,1.0247214386626193,1.0622416582920597
2022-11-16,1.0003,1.0625603307895473
2022-11-17,1.0003,1.0628790988887842
2022-11-18,1.0003,1.0631979626184507
2022-11-19,1.0003,1.0635169220072362
2022-11-20,1.0003,1.0638359770838384
2022-11-21,1.0003,1.0641551278769634
2022-11-22,1.0003,1.0644743744153264
2022-11-23,1.0003,1.064793716727651
2022-11-24,1.0134422116800166,1.0791068992634558
2022-11-25,1.0003,1.079430631333235
2022-11-26,1.0446296456601427,1.1276052379243413
2022-11-27,0.9824672869117083,1.1078352588109588
2022-11-28,0.9876744604996744,1.094180591568631
2022-11-29,1.0255705136911855,1.122159351365966
2022-11-30,1.0003,1.1224959991713757
2022-12-01,0.9616040905062766,1.079396744380125
2022-12-02,1.0003,1.0797205634034388
2022-12-03,1.0003,1.0800444795724597
2022-12-04,1.0003,1.0803684929163315
2022-12-05,1.0003,1.0806926034642064
2022-12-06,1.0003,1.0810168112452456
2022-12-07,1.0003,1.081341116288619
2022-12-08,1.0003,1.0816655186235056
2022-12-09,1.0003,1.0819900182790927
2022-12-10,1.0003,1.0823146152845764
2022-12-11,1.0003,1.0826393096691618
2022-12-12,1.0003,1.0829641014620626
2022-12-13,1.0003,1.0832889906925012
2022-12-14,0.9913985300599932,1.0739711130027194
2022-12-15,1.0003,1.0742933043366203
2022-12-16,1.0003,1.0746155923279213
2022-12-17,1.0003,1.0749379770056195
2022-12-18,1.0003,1.0752604583987213
2022-12-19,1.0003,1.0755830365362409
2022-12-20,1.0003,1.0759057114472017
2022-12-21,1.0003,1.076228483160636
2022-12-22,1.0003,1.076551351705584
2022-12-23,1.0003,1.0768743171110957
2022-12-24,1.0003,1.077197379406229
2022-12-25,1.0003,1.0775205386200508
2022-12-26,1.0003,1.0778437947816368
2022-12-27,1.0003,1.0781671479200712
2022-12-28,1.0003,1.0784905980644472
2022-12-29,1.0003,1.0788141452438667
2022-12-30,1.0003,1.0791377894874399
2022-12-31,1.0003,1.079461530824286
2023-01-01,1.011611470223129,1.0919956662464654
2023-01-02,1.0003,1.0923232649463392
2023-01-03,1.0003,1.0926509619258231
2023-01-04,1.006261753510982,1.0994928729229398
2023-01-05,1.0003,1.0998227207848168
2023-01-06,1.0078453894622188,1.108451258368771
2023-01-07,0.9944054871592823,1.102250013570517
2023-01-08,1.0003,1.1025806885745881
2023-01-09,1.0734155605743847,1.1835272679047826
2023-01-10,0.9947317793131754,1.1772921850685856
2023-01-11,1.0312720710972259,1.2141085499822588
2023-01-12,1.0093592817176795,1.2254717339373862
2023-01-13,1.0003,1.2258393754575674
2023-01-14,1.3260123154970005,1.6254781086778858
2023-01-15,1.0011271614259052,1.627310284900641
2023-01-16,1.005266494551221,1.635880505649216
2023-01-17,1.014771462900491,1.6600448538480497
2023-01-18,0.9776821323226321,1.6229961924613734
2023-01-19,1.0176999071298038,1.651723074339965
2023-01-20,1.0753257803565759,1.7761404038475854
2023-01-21,0.9826180800856728,1.7452676735913057
2023-01-22,1.0003,1.745791253893383
2023-01-23,1.0003,1.746314991269551
2023-01-24,0.9571299550857344,1.67145038915937
2023-01-25,1.0003,1.6719518242761178
2023-01-26,1.0003,1.6724534098234005
2023-01-27,1.0003,1.6729551458463474
2023-01-28,0.9777615400160061,1.6357511997804268
2023-01-29,1.0608091078489172,1.7352197709018706
2023-01-30,0.9606930143223069,1.667013512219381
2023-01-31,1.0003,1.6675136162730468
2023-02-01,1.0348597404334132,1.7256427081055075
2023-02-02,0.9806650208646932,1.6922774423492932
2023-02-03,1.0003,1.692785125581998
2023-02-04,0.9911112862059299,1.6777384430858406
2023-02-05,1.0003,1.6782417646187664
2023-02-06,0.9958055645254601,1.671202487826395
2023-02-07,1.0003,1.6717038485727427
2023-02-08,0.9830005761171218,1.6432858462442157
2023-02-09,0.9508629167524214,1.562539572817746
2023-02-10,1.0003,1.5630083346895913
2023-02-11,1.0164922914677073,1.5887859237117479
